CPF75RL.opf,OL::BL0,BR::RR0,RT::OT0,OL::BL0,BR::OT0,BR::OT0,BR::OT0,BR::OT0,OL::OT1,OL::OT1,BR::OT0,OL::BL0,OL::BL0,OL::BL0,BR::RR0,BR::RR0,RT::OT0,RT::OT0,BR::RR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF76ZM.opf,RT::OT0,BR::BL1,OL::BL0,BR::RR0,OL::BL0,OL::BL0,OL::BL0,OL::BL0,BR::RR0,BR::RR0,BR::RR0,RT::OT0,RT::OT0,RT::OT0,OL::BL0,OL::BL0,OL::BL0,OL::BL0,OL::BL0,OL::BL0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF79AT.opf,BR::RR1,RT::OT1,OL::BL1,OL::BL1,OL::BL1,BR::RR1,RT::OT1,BR::RR1,OL::BL1,BR::RR1,RT::OT1,BR::RR1,RT::OT1,RT::OT1,BR::RR1,BR::RR1,RT::OT1,OL::BL1,BR::RR1,RT::OT1,OL::BL1,BR::RR1,OL::BL1,RT::OT1,OL::BL1,BR::RR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF81GB.opf,OL::OT1,OL::OT1,OL::OT1,BR::BL1,BR::BL1,BR::BL1,RT::RR1,RT::RR1,RT::RR1,BR::RR0,BR::BL1,BR::BL1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,BR::BL1,RT::RR1,RT::RR1,BR::BL1,RT::RR1,BR::BL1,RT::RR1,BR::BL1,BR::BL1,RT::RR1,BR::RR0,OL::OT1,OL::OT1,OL::OT1,OL::OT1,OL::OT1,OL::OT1,OL::OT1,OL::OT1,OL::BL0,OL::BL0,OL::OT1,OL::RR0,OL::RR0,OL::RR0,RT::BL0,RT::BL0,RT::BL0,RT::RR1,RT::RR1,RT::RR1,BR::BL1,BR::BL1,BR::BL1,BR::OT0,BR::BL1,OL::OT1,OL::OT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF82SF.opf,OL::OT1,OL::RR0,OL::OT1,OL::OT1,OL::OT1,OL::OT1,BR::RR0,BR::BL1,BR::BL1,RT::OT0,RT::RR1,RT::RR1,RT::RR1,OL::BL0,OL::BL0,OL::OT1,OL::OT1,BR::BL1,BR::BL1,RT::RR1,RT::RR1,BR::BL1,OL::OT1,OL::OT1,BR::BL1,BR::BL1,RT::RR1,RT::RR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF84SK.opf,OL::BL1,OL::BL1,OL::BL1,OL::BL1,OL::BL1,BR::RR1,BR::RR1,BR::RR1,RT::OT1,RT::OT1,OL::RR0,OL::OT0,OL::BL1,OL::OT0,OL::RR0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::RR0,OL::OT0,OL::OT0,OL::RR0,OL::OT0,OL::OT0,OL::OT0,OL::RR0,OL::OT0,OL::BL1,OL::RR0,OL::BL1,OL::BL1,OL::RR0,OL::OT0,OL::OT0,OL::BL1,OL::RR0,OL::OT0,RT::OT1,RT::RR0,BR::RR1,BR::BL0,BR::OT0,OL::RR0,OL::BL1,OL::OT0,OL::BL1,OL::RR0,OL::OT0,OL::BL1,OL::BL1,OL::BL1,OL::BL1,OL::RR0,RT::RR0,RT::BL0,OL::BL1,OL::RR0,OL::BL1,OL::RR0,OL::BL1,OL::RR0,OL::BL1,OL::BL1,OL::BL1,OL::OT0,OL::BL1,OL::OT0,RT::RR0,BR::RR1,BR::RR1,BR::RR1,BR::OT0,BR::RR1,BR::RR1,RT::BL0,BR::RR1,OL::OT0,RT::BL0,RT::BL0,OL::BL1,OL::OT0,OL::RR0,OL::RR0,BR::RR1,RT::RR0,BR::RR1,RT::BL0,RT::RR0,BR::OT0,RT::OT1,OL::BL1,RT::BL0,BR::OT0,BR::RR1,RT::RR0,BR::OT0,RT::OT1,RT::OT1,RT::OT1,RT::OT1,BR::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::RR0,BR::OT0,RT::OT1,BR::BL0,BR::OT0,BR::RR1,BR::OT0,BR::BL0,BR::RR1,BR::BL0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF85TM.opf,RT::RR0,RT::RR0,RT::OT1,OL::OT0,BR::BL0,OL::OT0,RT::RR0,RT::OT1,RT::RR0,BR::RR1,BR::RR1,BR::RR1,BR::BL0,BR::BL0,OL::BL1,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::RR0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,OL::OT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF86GW.opf,RT::OT1,RT::OT1,RT::OT1,RT::OT1,RT::RR0,RT::RR0,RT::RR0,RT::OT1,RT::BL0,RT::BL0,RT::BL0,RT::BL0,RT::BL0,RT::OT1,OL::BL1,BR::RR1,BR::RR1,RT::OT1,OL::BL1,RT::OT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF88LB.opf,BR::BC0,BR::BC0,BR::BC0,BR::BC0,GC::GT0,RT::RR0,BR::BC0,BR::BC0,BR::BC0,GC::BC1,GC::GT0,GC::BC1,BR::GT0,GC::BC1,GC::BC1,GC::BC1,RT::RR0,GC::BC1,GC::BC1,GC::BC1,GC::RR0,GC::BC1,RT::RR0,BR::RR1,RT::GT1,RT::GT1,BR::RR1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,GC::GT0,GC::BC1,RT::GT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF89CH.opf,BR::BC0,BR::BC0,BR::BC0,BR::BC0,GC::GT0,GC::GT0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::GT1,RT::GT1,RT::GT1,RT::GT1,GC::GT0,GC::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,GC::GT0,GC::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,RT::GT1,RT::GT1,RT::RR0,RT::RR0,RT::RR0,RT::RR0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,RT::RR0,RT::RR0,BR::BC0,BR::BC0,RT::BC0,RT::BC0,RT::GT1,RT::GT1,RT::RR0,RT::RR0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,RT::GT1,RT::GT1,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::BC0,RT::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,BR::BC0,BR::BC0,BR::GT0,BR::GT0,GC::GT0,GC::GT0,GC::GT0,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::GT1,GC::GT0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,BR::BC0,RT::RR0,BR::GT0,BR::BC0,BR::BC0,BR::BC0,BR::BC0,RT::BC0,RT::BC0,RT::RR0,RT::RR0,RT::RR0,RT::GT1,RT::GT1,RT::GT1,RT::GT1,RT::BC0,RT::BC0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0
CPF90SP.opf,GC::GT1,GC::GT1,RT::RR1,RT::RR1,RT::RR1,BR::BC1,BR::BC1,RT::BC0,GC::BC0,BR::BC1,GC::GT1,RT::RR1,GC::GT1,RT::RR1,BR::BC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF92CP.opf,BR::RR0,BR::BC1,BR::BC1,BR::GT0,BR::BC1,BR::BC1,BR::BC1,BR::BC1,BR::BC1,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::BC1,BR::GT0,BR::BC1,BR::GT0,BR::RR0,BR::BC1,BR::BC1,GC::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::BC0,RT::GT0,BR::RR0,RT::GT0,GC::BC0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::BC0,RT::GT0,RT::BC0,RT::BC0,RT::BC0,GC::BC0,BR::BC1,BR::BC1,GC::BC0,RT::BC0,RT::BC0,RT::BC0,GC::BC0,BR::BC1,BR::BC1,RT::BC0,GC::BC0,RT::BC0,GC::BC0,BR::BC1,BR::RR0,BR::GT0,RT::GT0,GC::BC0,GC::BC0,GC::BC0,GC::BC0,GC::BC0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::RR1,RT::RR1,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,BR::GT0,RT::GT0,RT::GT0,RT::RR1,RT::RR1,BR::GT0,BR::GT0,GC::GT1,GC::GT1,BR::BC1,BR::BC1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,GC::RR0,RT::RR1,BR::RR0,RT::RR1,RT::RR1,GC::RR0,GC::RR0,GC::RR0,GC::RR0,BR::RR0,BR::RR0,GC::RR0,GC::RR0,GC::RR0,GC::RR0,GC::RR0,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,RT::RR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF93MM.opf,GC::BC0,GC::BC0,BR::RR0,BR::RR0,RT::GT0,RT::GT0,GC::BC0,GC::BC0,BR::RR0,BR::RR0,BR::RR0,RT::GT0,RT::GT0,BR::GT0,GC::RR0,RT::BC0,BR::BC1,GC::BC0,RT::RR1,BR::RR0,RT::GT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF94HJ.opf,GC::BC1,GC::RR0,GC::BC1,GC::GT0,GC::BC1,GC::BC1,GC::BC1,GC::BC1,GC::BC1,BR::BC0,BR::GT0,GC::GT0,GC::RR0,GC::RR0,GC::RR0,GC::GT0,BR::BC0,GC::GT0,BR::GT0,BR::GT0,BR::RR1,BR::GT0,BR::GT0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,GC::GT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF96VW.opf,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::RR0,RT::GT1,RT::BC0,RT::BC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPF98EB.opf,GC::BC0,GC::GT1,GC::BC0,GC::GT1,BR::RR0,RT::GT0,GC::BC0,GC::BC0,GC::BC0,GC::BC0,GC::RR0,BR::RR0,GC::BC0,RT::BC0,GC::BC0,RT::GT0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,BR::RR0,GC::BC0,BR::RR0,BR::GT0,RT::GT0,RT::GT0,GC::BC0,RT::GT0,BR::GT0,BR::GT0,BR::RR0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,RT::GT0,BR::BC1,GC::GT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
